1676111306.62,0.10000000149,0.0,0.0,0.241050004959,0.127104774117,-0.38524967432,0.236609458923,-0.123387873173,-0.385998904705,-0.260600328445,0.123789422214,-0.390280246735,-0.258125066757,-0.123465575278,-0.38749730587,0.488287836313,-0.0953062400222,0.215649366379,-0.000321634055581,-0.000322764157318,-0.0075103524141,-0.00286109605804,-0.00104641239159,-2.44949715125e-05,-0.000879558210727,-0.00966119021177,0.000297190970741,-0.00792610179633,0.0244360473007,0.000643697392661,0.0178590640426,0.0024936569389,-6.99151351e-05,0.00188212958165,74,65,62,58,-0.00387128838338,0.00198449403979,-0.00931661296636,0.99994713068,-0.00777928251773,0.00389665365219,-0.0186488274485,False,False
1676111306.82,0.10000000149,0.0,0.0,0.241093993187,0.127106666565,-0.385181844234,0.236572742462,-0.123387895525,-0.385998487473,-0.260621994734,0.123770430684,-0.390288710594,-0.258138746023,-0.12346559763,-0.387496680021,0.488140940666,-0.0953249111772,0.215527638793,-0.00145930238068,0.000360100035323,-0.0103707397357,-0.0156442690641,0.00224169762805,5.25095674675e-05,0.00188549829181,0.0,0.0,0.0,0.0113515546545,0.000299377308693,0.00829496607184,0.00264958175831,-7.42813426768e-05,0.00199966877699,74,65,62,58,-0.00392621662468,0.00191033177543,-0.00930941663682,0.99994713068,-0.00788772292435,0.00374736916274,-0.0186340585351,True,False
1676111307.02,0.10000000149,0.0,0.0,0.241039887071,0.127096056938,-0.385233014822,0.236572742462,-0.123392522335,-0.385997623205,-0.260626643896,0.123808063567,-0.390281438828,-0.258227527142,-0.123463250697,-0.387559950352,0.488284915686,-0.095304787159,0.215664252639,0.00173298746813,0.00212099566124,-0.00429511116818,0.000334696931532,0.0300461985171,0.00070398702519,0.0252568069845,0.0104167899117,-0.000320269202348,0.00854433421046,-0.00299557554536,-7.87899916759e-05,-0.00218892097473,-0.0151231521741,0.000423597084591,-0.0114033184946,75,65,62,58,-0.00391161348671,0.0019257965032,-0.00931523460895,0.99994713068,-0.00785882864147,0.00377852329984,-0.0186457652599,True,False
1676111307.22,0.10000000149,0.0,0.0,0.240988507867,0.12710493803,-0.385243564844,0.236538723111,-0.123392760754,-0.385991126299,-0.260589569807,0.123795829713,-0.390231519938,-0.258170992136,-0.123461008072,-0.387496083975,0.488226830959,-0.095379434526,0.215684324503,-0.00259513338096,0.00498269079253,-0.00195454829372,0.0195094551891,-0.000747526297346,-1.74934666575e-05,-0.000628150301054,-0.0134369209409,0.000413065718021,-0.0110200159252,-0.00999597832561,-0.00025259895483,-0.00701056746766,-0.00639057252556,0.000179187001777,-0.00482219224796,74,65,62,58,-0.00374938221648,0.00193498888984,-0.00931165739894,0.999947726727,-0.00753453420475,0.00379995862022,-0.0186380669475,True,False
1676111307.43,0.10000000149,0.0,0.0,0.240925982594,0.127109378576,-0.385248839855,0.236510261893,-0.123387686908,-0.3860039711,-0.260626703501,0.123795896769,-0.390229582787,-0.258206307888,-0.123460836709,-0.387500584126,0.488304316998,-0.0954551920295,0.215687438846,-0.00135490810499,0.00201775343157,-0.00435923598707,0.0035304906778,0.0203358326107,0.000475514272694,0.0170819833875,-0.0291411746293,0.000895913050044,-0.0238940566778,-0.0341683924198,-0.000621078594122,-0.0172372572124,0.0095087159425,-0.000266556366114,0.00717343296856,75,66,62,58,-0.00363161833957,0.00199432624504,-0.00933540519327,0.999947845936,-0.0073002143763,0.00392064964399,-0.0186855513602,True,False
1676111307.63,0.10000000149,0.0,0.0,0.241046279669,0.127102226019,-0.385176599026,0.236526846886,-0.123392537236,-0.385997116566,-0.260600328445,0.123796060681,-0.390224903822,-0.258282840252,-0.123458690941,-0.387558281422,0.488266408443,-0.0954433977604,0.215646788478,-0.000992853427306,0.000858604267705,-0.00465182773769,-0.0060568889603,-0.000149459738168,-3.50170535057e-06,-0.000125684091472,0.000150982828927,-4.64090499008e-06,0.000123812860693,-0.00646294746548,-0.000170250204974,-0.00472508044913,0.0,0.0,0.0,74,65,62,58,-0.00367867155001,0.00193161971401,-0.00937013141811,0.999947488308,-0.00739327631891,0.00379410642199,-0.0187547225505,True,False
1676111307.83,0.10000000149,0.0,0.0,0.241036176682,0.127111196518,-0.385187119246,0.236526846886,-0.123401790857,-0.385995417833,-0.260677725077,0.123789347708,-0.3902823627,-0.258282840252,-0.123458690941,-0.387558281422,0.488287001848,-0.0954682454467,0.215654104948,0.000910305476282,-0.00276533490978,-0.00974204298109,0.00459575513378,-0.000149467901792,-3.49838887814e-06,-0.00012567450176,-0.000150982828927,4.63793730887e-06,-0.000123812977108,-0.00331121892668,-8.71845986694e-05,-0.0024188933894,0.000623702828307,-1.74702254299e-05,0.000470150087494,75,65,62,58,-0.00368471886031,0.00192324665841,-0.00936810020357,0.999947488308,-0.00740520562977,0.00377726275474,-0.0187506228685,True,False
1676111308.03,0.10000000149,0.0,0.0,0.240942507982,0.12710031867,-0.385244488716,0.236526846886,-0.123397171497,-0.385996282101,-0.260659039021,0.12379398942,-0.390282422304,-0.258278250694,-0.123458683491,-0.387558490038,0.488227814436,-0.0954771265388,0.215631991625,-0.00170886178967,0.0018105963245,-0.00555895734578,-0.0177747961134,-0.0029904069379,-6.99939701008e-05,-0.00251224124804,-0.000301965657854,9.27884229895e-06,-0.000247625837801,-0.000157671500347,-4.15054091718e-06,-0.000115193055535,-0.00374218355864,0.000104823011498,-0.00282094534487,75,65,62,58,-0.00366185279563,0.00196298072115,-0.00935520138592,0.999947607517,-0.00736017106101,0.00385725055821,-0.0187250338495,True,False
1676111308.25,0.10000000149,0.0,0.0,0.241037100554,0.127102211118,-0.385176628828,0.236529663205,-0.123402021825,-0.385989278555,-0.26060962677,0.123796083033,-0.390224426985,-0.258198678493,-0.123465701938,-0.38749396801,0.488173633814,-0.0954832583666,0.215583577752,-0.000761758012231,-0.000425185629865,-0.00878174509853,0.00566101865843,0.02496028319,0.000584768131375,0.0209886468947,0.00860583502799,-0.000264370930381,0.00705756666139,-0.00677833193913,-0.000178549234988,-0.00495541002601,0.00732617639005,-0.000205323667615,0.00552735477686,75,65,62,58,-0.00364498188719,0.0019306425238,-0.00942592509091,0.999947071075,-0.00732609257102,0.00379237509333,-0.0188661813736,True,False
1676111308.48,0.10000000149,0.0,0.0,0.240487828851,0.127516999841,-0.386293381453,0.236656889319,-0.123072683811,-0.386174529791,-0.260765820742,0.124088048935,-0.390762627125,-0.258139967918,-0.123402297497,-0.387575298548,0.487867951393,-0.0955074355006,0.215154051781,-0.0117140011862,-0.00461441185325,0.00672441488132,-0.0220358539373,-0.0277791973203,-0.146150007844,-0.0744385793805,0.0143436221406,0.142537534237,-0.0149246500805,0.0269470848143,-0.0733299851418,-0.0361251533031,0.0126264439896,0.0753948837519,-0.00462559331208,98,69,71,58,-0.00356773845851,0.00174535368569,-0.00951606500894,0.999946832657,-0.00716841826215,0.00342262699269,-0.0190448351204,True,False
