0.016269,0.0275417, 0.0798308, -0.0290868, 0.209172, 0.172483, 0.357241, -0.154196, -0.120727, 0.189523, -0.265379, -0.171006, 0.20688, 0.170625, 0.401078, -0.193707, -0.0783031, 0.151046, -0.268662, -0.17273, 0.9
0.122424,0.0211456, 0.140002, 0.0280233, 0.437338, 0.190905, 0.359245, -0.151993, -0.115441, 0.189204, -0.039762, -0.154399, 0.448788, 0.188157, 0.357241, -0.154196, -0.120727, 0.189523, -0.0254521, -0.154594, 0.9
0.262123,-0.00844574, 0.25262, 0.00833166, 0.440404, 0.186903, 0.599289, -0.171722, 0.124307, 0.172107, -0.0331272, -0.156088, 0.437338, 0.190905, 0.605919, -0.159956, 0.132565, 0.181241, -0.039762, -0.154399, 0.9
0.390279,0.0134384, 0.376938, 0.0136173, 0.70834, 0.181093, 0.606225, -0.170131, 0.130503, 0.1734, 0.232934, -0.164909, 0.698942, 0.186491, 0.599289, -0.171722, 0.124307, 0.172107, 0.226656, -0.15722, 0.9
0.530733,-0.013643, 0.520441, -0.00506416, 0.715287, 0.179075, 0.851713, -0.17757, 0.375037, 0.167462, 0.238867, -0.166552, 0.70834, 0.181093, 0.858514, -0.173042, 0.384393, 0.170489, 0.232934, -0.164909, 0.9
0.619419,0.00909568, 0.610518, -0.00289568, 0.912457, 0.179254, 0.85715, -0.176294, 0.379411, 0.168832, 0.440675, -0.168278, 0.905385, 0.174596, 0.851713, -0.17757, 0.375037, 0.167462, 0.43143, -0.172051, 0.6
0.666432,-0.0157555, 0.647892, 0.00993241, 0.915363, 0.177844, 0.924783, -0.179794, 0.446474, 0.1639, 0.442299, -0.169588, 0.912457, 0.179254, 0.908661, -0.171457, 0.434095, 0.173669, 0.440675, -0.168278, 0.1
0.763936,0.0117451, 0.783688, 0.02265, 1.09759, 0.17773, 0.931074, -0.179601, 0.448262, 0.16202, 0.642866, -0.162307, 1.11478, 0.18861, 0.924783, -0.179794, 0.446474, 0.1639, 0.638712, -0.159029, 0.9
0.816355,0.0119525, 0.835153, -0.00888568, 1.10225, 0.177281, 1.09837, -0.163546, 0.62235, 0.18396, 0.641531, -0.162244, 1.09759, 0.17773, 1.11481, -0.157453, 0.636151, 0.184169, 0.642866, -0.162307, 0.5
0.930617,0.0153472, 0.94849, -0.0102402, 1.28311, 0.181566, 1.1081, -0.163627, 0.62217, 0.184458, 0.819311, -0.155306, 1.10225, 0.177281, 1.31043, -0.182348, 0.833614, 0.165158, 0.641531, -0.162244, 0.9
0.991153,0.0255997, 0.993136, -0.00798922, 1.28742, 0.182121, 1.2847, -0.150703, 0.805314, 0.197207, 0.813993, -0.149165, 1.28311, 0.181566, 1.29901, -0.134954, 0.816891, 0.213131, 0.819311, -0.155306, 0.5
1.04236,0.0229233, 1.01168, 0.0188843, 1.31854, 0.192933, 1.28903, -0.150022, 0.782521, 0.196954, 0.838575, -0.140666, 1.28742, 0.182121, 1.33108, -0.141797, 0.854373, 0.206113, 0.813993, -0.149165, 0.1
1.05906,0.0260313, 1.03014, -0.000118354, 1.31826, 0.193192, 1.31858, -0.147113, 0.828825, 0.197676, 0.83816, -0.140189, 1.31854, 0.192933, 1.33577, -0.125053, 0.829287, 0.221924, 0.838575, -0.140666, 0.1
1.08357,0.0295713, 1.03907, 0.0188635, 1.34042, 0.197963, 1.31882, -0.144923, 0.828014, 0.198528, 0.860642, -0.139563, 1.33419, 0.202355, 1.31858, -0.147113, 0.828825, 0.197676, 0.853092, -0.132763, 0.1
1.16784,0.0219793, 1.15665, -0.0162496, 1.34669, 0.199299, 1.50593, -0.14651, 1.02207, 0.196692, 0.867221, -0.137475, 1.34042, 0.197963, 1.54813, -0.13027, 1.05329, 0.213181, 0.860642, -0.139563, 0.9
1.24584,0.0253569, 1.2133, 0.0219811, 1.55462, 0.194889, 1.51128, -0.146332, 1.02712, 0.197039, 1.07511, -0.145799, 1.55621, 0.206386, 1.50593, -0.14651, 1.02207, 0.196692, 1.07764, -0.131878, 0.7
1.358,0.0231327, 1.34302, -0.00132146, 1.56311, 0.194985, 1.71652, -0.147908, 1.23493, 0.195771, 1.08367, -0.14604, 1.55462, 0.194889, 1.76411, -0.136734, 1.27958, 0.206637, 1.07511, -0.145799, 0.9
1.44103,0.0174258, 1.40466, 0.0196324, 1.75243, 0.188935, 1.72171, -0.148274, 1.2404, 0.19557, 1.27324, -0.15343, 1.74862, 0.200161, 1.71652, -0.147908, 1.23493, 0.195771, 1.27066, -0.142032, 0.6
1.55428,0.0258818, 1.54076, -0.00549168, 1.76419, 0.188977, 1.91743, -0.147944, 1.43735, 0.195478, 1.2853, -0.153403, 1.75243, 0.188935, 1.96272, -0.146488, 1.48034, 0.197356, 1.27324, -0.15343, 0.9
1.64911,0.0165389, 1.61384, 0.0218441, 1.97583, 0.187488, 1.9232, -0.148537, 1.44364, 0.195044, 1.4968, -0.156164, 1.96833, 0.198969, 1.91743, -0.147944, 1.43735, 0.195478, 1.49029, -0.144148, 0.7
1.76558,0.0238299, 1.74915, -0.00590593, 1.98244, 0.186462, 2.12371, -0.149154, 1.64405, 0.193904, 1.50566, -0.156191, 1.97583, 0.187488, 2.1733, -0.143084, 1.69329, 0.200496, 1.4968, -0.156164, 0.9
1.86408,0.013937, 1.82998, 0.0202995, 2.19481, 0.184768, 2.1375, -0.150271, 1.65854, 0.193247, 1.71669, -0.158818, 2.18576, 0.196296, 2.12371, -0.149154, 1.64405, 0.193904, 1.70994, -0.147017, 0.7
1.98281,0.0225349, 1.96502, -0.00810589, 2.20407, 0.184906, 2.34751, -0.151121, 1.86806, 0.192384, 1.72629, -0.15876, 2.19481, 0.184768, 2.3876, -0.145322, 1.9082, 0.198196, 1.71669, -0.158818, 0.9
2.10839,-0.0161911, 2.03634, 0.0156942, 2.40896, 0.149536, 2.35256, -0.153155, 1.8776, 0.191265, 1.91095, -0.165947, 2.38536, 0.192781, 2.34751, -0.151121, 1.86806, 0.192384, 1.90897, -0.151617, 0.6
2.23585,-0.0595576, 2.18987, -0.0382204, 2.43471, 0.135259, 2.58708, -0.251599, 2.13308, 0.122593, 1.92987, -0.171585, 2.40896, 0.149536, 2.57446, -0.151012, 2.0986, 0.193408, 1.91095, -0.165947, 0.8
2.30286,-0.0590072, 2.27104, -0.053674, 2.62781, 0.0976199, 2.5949, -0.250559, 2.13367, 0.116703, 2.13422, -0.223509, 2.60776, 0.126516, 2.58708, -0.251599, 2.13308, 0.122593, 2.10489, -0.182365, 0.5
