0.0152599,0.0271703, 0.0795207, -0.0291081, 0.208688, 0.172733, 0.356769, -0.153851, -0.120904, 0.189445, -0.265493, -0.170875, 0.206649, 0.170555, 0.400861, -0.193661, -0.078557, 0.150892, -0.268867, -0.172617, 0.9
0.128347,0.0212217, 0.138971, 0.0276803, 0.436934, 0.190797, 0.359143, -0.151902, -0.11542, 0.189179, -0.0400987, -0.15424, 0.44832, 0.188392, 0.356769, -0.153851, -0.120904, 0.189445, -0.0255458, -0.154485, 0.9
0.262435,-0.00852396, 0.257853, 0.00802006, 0.44115, 0.186785, 0.59957, -0.17187, 0.124638, 0.171962, -0.0324763, -0.156132, 0.436934, 0.190797, 0.606392, -0.159226, 0.133148, 0.181854, -0.0400987, -0.15424, 0.9
0.389588,0.0134766, 0.38508, 0.0127123, 0.708472, 0.180936, 0.606235, -0.17012, 0.130476, 0.173353, 0.232869, -0.164906, 0.699729, 0.186564, 0.59957, -0.17187, 0.124638, 0.171962, 0.22731, -0.157103, 0.9
0.527313,-0.0137628, 0.516844, -0.00611545, 0.716176, 0.178911, 0.852096, -0.177563, 0.37533, 0.167406, 0.239559, -0.166498, 0.708472, 0.180936, 0.860769, -0.17075, 0.386547, 0.172723, 0.232869, -0.164906, 0.9
0.616462,0.00630222, 0.608371, -0.00279834, 0.910292, 0.17749, 0.857049, -0.176431, 0.379363, 0.168631, 0.439852, -0.170328, 0.906265, 0.174259, 0.852096, -0.177563, 0.37533, 0.167406, 0.432153, -0.172153, 0.6
0.663037,-0.0167518, 0.645136, 0.00843576, 0.913118, 0.176108, 0.92382, -0.182178, 0.445486, 0.161698, 0.441457, -0.171607, 0.910292, 0.17749, 0.907719, -0.172664, 0.433185, 0.172398, 0.439852, -0.170328, 0.1
0.761794,0.00976272, 0.780425, 0.0215509, 1.09783, 0.176503, 0.929305, -0.181457, 0.446603, 0.159955, 0.634179, -0.165979, 1.11261, 0.186846, 0.92382, -0.182178, 0.445486, 0.161698, 0.637907, -0.161062, 0.9
0.816199,0.00948037, 0.833523, -0.0105878, 1.10259, 0.176588, 1.09675, -0.165067, 0.620383, 0.178903, 0.636017, -0.163074, 1.09783, 0.176503, 1.11283, -0.15968, 0.634296, 0.181732, 0.634179, -0.165979, 0.5
0.932874,0.0158637, 0.948413, -0.0120745, 1.2828, 0.181284, 1.10658, -0.165124, 0.620885, 0.183075, 0.816946, -0.155472, 1.10259, 0.176588, 1.30855, -0.184271, 0.83133, 0.159699, 0.636017, -0.163074, 0.9
1.00245,0.0188307, 1.00564, -0.0119704, 1.28777, 0.181329, 1.30832, -0.15405, 0.828518, 0.192414, 0.808448, -0.147296, 1.2828, 0.181284, 1.32147, -0.136244, 0.839089, 0.211954, 0.816946, -0.155472, 0.6
1.0487,0.016829, 1.02045, 0.00287612, 1.32923, 0.187032, 1.31233, -0.1541, 0.800856, 0.189733, 0.845218, -0.145721, 1.32806, 0.185868, 1.30832, -0.15405, 0.828518, 0.192414, 0.851538, -0.144517, 0.1
1.07346,0.0178053, 1.04134, -0.00384159, 1.32662, 0.186738, 1.33599, -0.154307, 0.844212, 0.188958, 0.845664, -0.145487, 1.32923, 0.187032, 1.35359, -0.133892, 0.842228, 0.209942, 0.845218, -0.145721, 0.1
1.09727,0.0209675, 1.05221, 0.0111226, 1.3516, 0.189232, 1.33839, -0.153786, 0.844897, 0.189292, 0.871542, -0.147749, 1.34411, 0.195033, 1.33599, -0.154307, 0.844212, 0.188958, 0.862162, -0.138993, 0.1
1.17644,0.014075, 1.17224, -0.0241242, 1.3604, 0.190408, 1.52317, -0.156346, 1.03799, 0.186428, 0.879482, -0.146377, 1.3516, 0.189232, 1.5656, -0.140851, 1.06811, 0.202227, 0.871542, -0.147749, 0.9
1.24836,0.0117214, 1.21221, 0.0107761, 1.54813, 0.182402, 1.52791, -0.15642, 1.04255, 0.186449, 1.06815, -0.158405, 1.54869, 0.194956, 1.52317, -0.156346, 1.03799, 0.186428, 1.06912, -0.143414, 0.6
1.35342,0.0160134, 1.3457, -0.0133001, 1.55627, 0.182878, 1.71649, -0.157027, 1.2345, 0.186188, 1.07656, -0.158296, 1.54813, 0.182402, 1.76994, -0.152381, 1.28352, 0.190488, 1.06815, -0.158405, 0.9
1.4505,0.00910939, 1.41112, 0.0132557, 1.76851, 0.178803, 1.7226, -0.157392, 1.24102, 0.185619, 1.29039, -0.163406, 1.7623, 0.191625, 1.71649, -0.157027, 1.2345, 0.186188, 1.2835, -0.150449, 0.7
1.56105,0.0146047, 1.54991, -0.0142019, 1.77598, 0.178754, 1.92675, -0.158683, 1.44614, 0.18481, 1.29888, -0.163257, 1.76851, 0.178803, 1.97273, -0.15129, 1.49073, 0.191721, 1.29039, -0.163406, 0.9
1.64994,0.00342491, 1.61298, 0.00837689, 1.96748, 0.174777, 1.93228, -0.159121, 1.45262, 0.184227, 1.48927, -0.168405, 1.95848, 0.18595, 1.92675, -0.158683, 1.44614, 0.18481, 1.48278, -0.156933, 0.6
1.76111,0.0151234, 1.74954, -0.0183842, 1.97559, 0.175076, 2.11992, -0.159107, 1.6402, 0.183624, 1.49762, -0.167601, 1.96748, 0.174777, 2.17313, -0.15793, 1.69234, 0.185418, 1.48927, -0.168405, 0.9
1.89837,-0.0250869, 1.82501, 0.0102406, 2.21837, 0.125389, 2.13221, -0.163791, 1.65766, 0.182296, 1.71319, -0.178102, 2.17841, 0.185631, 2.11992, -0.159107, 1.6402, 0.183624, 1.70132, -0.157627, 0.7
2.02441,-0.0676517, 1.98255, -0.0508821, 2.22657, 0.122051, 2.37235, -0.259291, 1.91847, 0.115395, 1.72366, -0.181745, 2.21837, 0.125389, 2.3645, -0.156303, 1.88968, 0.189784, 1.71319, -0.178102, 0.8
2.0898,-0.0671328, 2.06538, -0.0628814, 2.41406, 0.0889928, 2.37974, -0.257888, 1.92288, 0.114737, 1.92057, -0.229964, 2.39753, 0.114157, 2.37235, -0.259291, 1.91847, 0.115395, 1.89665, -0.191515, 0.5
2.18646,-0.0624287, 2.17537, -0.08471, 2.42148, 0.0898646, 2.52706, -0.248961, 2.05827, 0.107915, 1.92827, -0.230225, 2.41406, 0.0889928, 2.55954, -0.263784, 2.10211, 0.108841, 1.92057, -0.229964, 0.7
2.28971,-0.0674377, 2.25002, -0.0600147, 2.62272, 0.0963136, 2.53694, -0.24943, 2.06716, 0.107614, 2.13781, -0.237614, 2.61323, 0.100171, 2.52706, -0.248961, 2.05827, 0.107915, 2.12014, -0.220689, 0.7
2.40599,-0.076021, 2.37351, -0.0929513, 2.63128, 0.0955612, 2.75383, -0.249651, 2.2782, 0.0995732, 2.14652, -0.237589, 2.62272, 0.0963136, 2.77299, -0.234758, 2.30336, 0.122286, 2.13781, -0.237614, 0.8
2.48275,-0.0790023, 2.44426, -0.0765969, 2.79683, 0.0902394, 2.75898, -0.249851, 2.28339, 0.0995864, 2.31621, -0.248488, 2.78989, 0.0973761, 2.75383, -0.249651, 2.2782, 0.0995732, 2.30679, -0.237173, 0.5
2.53295,-0.0723994, 2.48742, -0.0809997, 2.80605, 0.0901184, 2.80596, -0.247983, 2.32831, 0.0968188, 2.3253, -0.248614, 2.79683, 0.0902394, 2.8166, -0.234838, 2.3429, 0.114599, 2.31621, -0.248488, 0.1
2.62983,-0.0751815, 2.61025, -0.0506499, 2.99369, 0.0952791, 2.81402, -0.244154, 2.3339, 0.100231, 2.51284, -0.244863, 2.99645, 0.114245, 2.80596, -0.247983, 2.32831, 0.0968188, 2.5116, -0.224836, 0.9
2.68152,-0.0577295, 2.6528, -0.0975907, 2.9962, 0.0962652, 2.97891, -0.230141, 2.49956, 0.113566, 2.51625, -0.243977, 2.99369, 0.0952791, 3.0006, -0.197789, 2.52378, 0.146596, 2.51284, -0.244863, 0.4
2.77806,-0.0891779, 2.78477, -0.0846878, 3.15375, 0.0950342, 2.98642, -0.231903, 2.50816, 0.112335, 2.67376, -0.246156, 2.9962, 0.0962652, 3.20252, -0.234856, 2.72083, 0.10885, 2.51625, -0.243977, 0.9
2.86459,-0.0646772, 2.8307, -0.10197, 3.16081, 0.0959175, 3.1942, -0.240773, 2.71541, 0.103669, 2.68206, -0.245442, 3.15375, 0.0950342, 3.206, -0.203755, 2.73, 0.140482, 2.67376, -0.246156, 0.6
2.93502,-0.0755825, 2.88303, -0.0751525, 3.2316, 0.103059, 3.19878, -0.241034, 2.7207, 0.103707, 2.75258, -0.238691, 3.2282, 0.100153, 3.1942, -0.240773, 2.71541, 0.103669, 2.75138, -0.242333, 0.2
3.04694,-0.0778836, 3.01917, -0.108363, 3.23481, 0.0991703, 3.39971, -0.245837, 2.92, 0.0968285, 2.75533, -0.241003, 3.2316, 0.103059, 3.42396, -0.237679, 2.94224, 0.107062, 2.75258, -0.238691, 0.9
3.14521,-0.0762326, 3.10983, -0.0734014, 3.491, 0.0934795, 3.41532, -0.248337, 2.93566, 0.0949374, 3.012, -0.250212, 3.46771, 0.106644, 3.39971, -0.245837, 2.92, 0.0968285, 2.98877, -0.234642, 0.8
3.263,-0.0704681, 3.24851, -0.0998468, 3.49799, 0.0939055, 3.64288, -0.245387, 3.16292, 0.0988051, 3.01946, -0.249927, 3.491, 0.0934795, 3.6739, -0.239455, 3.19461, 0.103819, 3.012, -0.250212, 0.9
3.35196,-0.0833856, 3.31164, -0.0786263, 3.67672, 0.0894893, 3.639, -0.245319, 3.16744, 0.0978201, 3.19807, -0.254256, 3.6583, 0.098079, 3.64288, -0.245387, 3.16292, 0.0988051, 3.18175, -0.246559, 0.5
3.47381,-0.0833304, 3.45307, -0.106217, 3.65135, 0.0691635, 3.84463, -0.254787, 3.3672, 0.0890068, 3.20831, -0.254613, 3.67672, 0.0894893, 3.87273, -0.24719, 3.39925, 0.0959494, 3.19807, -0.254256, 0.9
3.59234,-0.0843991, 3.56224, -0.0879478, 3.94121, 0.0765624, 3.83565, -0.250807, 3.37417, 0.0888342, 3.47661, -0.260792, 3.89557, 0.0869408, 3.84463, -0.254787, 3.3672, 0.0890068, 3.45166, -0.237213, 0.9
3.7393,-0.105876, 3.7114, -0.108819, 3.90812, 0.051392, 4.08986, -0.271544, 3.61596, 0.0693392, 3.48503, -0.262229, 3.94121, 0.0765624, 4.0965, -0.243899, 3.63609, 0.0957423, 3.47661, -0.260792, 0.9
3.87302,-0.0987241, 3.84749, -0.10365, 4.20455, 0.0581393, 4.09188, -0.270367, 3.62186, 0.069946, 3.75178, -0.275677, 4.15289, 0.0651781, 4.08986, -0.271544, 3.61596, 0.0693392, 3.72961, -0.249334, 0.9
4.012,-0.1178, 4.0003, -0.11934, 4.19673, 0.0569714, 4.3507, -0.287274, 3.88859, 0.0595344, 3.75846, -0.276864, 4.20455, 0.0581393, 4.34733, -0.27003, 3.87908, 0.0702833, 3.75178, -0.275677, 0.9
4.15025,-0.103352, 4.13573, -0.103406, 4.49027, 0.0609226, 4.35622, -0.285963, 3.8938, 0.0605676, 4.03202, -0.283259, 4.44731, 0.0625004, 4.3507, -0.287274, 3.88859, 0.0595344, 4.0096, -0.271776, 0.9
4.28302,-0.121569, 4.28363, -0.12263, 4.49622, 0.059829, 4.64225, -0.288184, 4.17027, 0.0586371, 4.03693, -0.284435, 4.49027, 0.0609226, 4.61143, -0.288009, 4.15075, 0.0585211, 4.03202, -0.283259, 0.9
4.36079,-0.108592, 4.34475, -0.123211, 4.66914, 0.0583226, 4.64547, -0.287446, 4.17297, 0.05935, 4.19861, -0.286455, 4.61783, 0.0503531, 4.64225, -0.288184, 4.17027, 0.0586371, 4.16214, -0.294898, 0.3
4.49513,-0.1315, 4.48648, -0.12042, 4.67254, 0.0569864, 4.84222, -0.300733, 4.36827, 0.0458806, 4.20433, -0.287817, 4.66914, 0.0583226, 4.81553, -0.318604, 4.34144, 0.0281922, 4.19861, -0.286455, 0.8
4.54225,-0.129568, 4.55106, -0.128597, 4.85051, 0.0370827, 4.8043, -0.304244, 4.36747, 0.0411137, 4.37666, -0.307094, 4.81419, 0.0494556, 4.84222, -0.300733, 4.36827, 0.0458806, 4.34793, -0.295794, 0.4
4.58793,-0.13233, 4.58316, -0.120317, 4.83026, 0.0321077, 4.84615, -0.303956, 4.38581, 0.039116, 4.37794, -0.307225, 4.85051, 0.0370827, 4.8269, -0.319329, 4.39139, 0.0260292, 4.37666, -0.307094, 0.1
4.7016,-0.109749, 4.71578, -0.112547, 5.03815, 0.0501008, 4.84883, -0.301311, 4.39075, 0.0413451, 4.57019, -0.294684, 5.0162, 0.0548188, 4.84615, -0.303956, 4.38581, 0.039116, 4.55966, -0.283456, 0.9
4.7504,-0.116489, 4.78164, -0.128594, 5.01052, 0.0561975, 5.0561, -0.276584, 4.5865, 0.0670761, 4.57287, -0.294862, 5.03815, 0.0501008, 5.02591, -0.284932, 4.57158, 0.057724, 4.57019, -0.294684, 0.5
4.88359,-0.112613, 4.91684, -0.0848598, 5.2108, 0.0549336, 5.05345, -0.283772, 4.59238, 0.0673173, 4.74729, -0.284919, 5.2273, 0.0632456, 5.0561, -0.276584, 4.5865, 0.0670761, 4.78958, -0.287207, 0.9
4.96428,-0.123427, 5.00081, -0.111116, 5.19266, 0.0417446, 5.29259, -0.287644, 4.82064, 0.0613568, 4.74389, -0.283546, 5.2108, 0.0549336, 5.25243, -0.297886, 4.79446, 0.0532033, 4.74729, -0.284919, 0.7
5.01112,-0.127015, 5.06023, -0.115117, 5.29361, 0.0438209, 5.29153, -0.287023, 4.81992, 0.0612308, 4.82856, -0.29079, 5.27579, 0.0274274, 5.29259, -0.287644, 4.82064, 0.0613568, 4.83174, -0.298755, 0.2
5.15129,-0.142945, 5.17169, -0.120357, 5.29923, 0.0411101, 5.48269, -0.308265, 5.00766, 0.0368069, 4.83391, -0.293736, 5.29361, 0.0438209, 5.44914, -0.352829, 4.97547, -0.00457569, 4.82856, -0.29079, 0.9
5.23154,-0.12282, 5.2675, -0.126868, 5.52198, 0.0398606, 5.48412, -0.307058, 5.00158, 0.0353888, 5.03854, -0.298211, 5.49251, 0.0303772, 5.48269, -0.308265, 5.00766, 0.0368069, 5.03072, -0.305258, 0.6
5.35689,-0.157272, 5.39469, -0.124607, 5.52648, 0.0374592, 5.69575, -0.318569, 5.2172, 0.0267132, 5.04099, -0.300079, 5.52198, 0.0398606, 5.67695, -0.353445, 5.195, -0.0109983, 5.03854, -0.298211, 0.9
5.42432,-0.131476, 5.45897, -0.141977, 5.7052, 0.0288062, 5.69499, -0.317124, 5.21532, 0.0300962, 5.22241, -0.313573, 5.67911, 0.0183327, 5.69575, -0.318569, 5.2172, 0.0267132, 5.19864, -0.320064, 0.4
5.46669,-0.152125, 5.49445, -0.111213, 5.70602, 0.0274804, 5.73351, -0.317054, 5.25433, 0.0270972, 5.21898, -0.312342, 5.7052, 0.0288062, 5.691, -0.357101, 5.21403, -0.00988002, 5.22241, -0.313573, 0.1
5.57415,-0.115762, 5.62735, -0.110083, 5.91003, 0.0429549, 5.73749, -0.314685, 5.25763, 0.0282415, 5.42839, -0.301583, 5.90392, 0.0340986, 5.73351, -0.317054, 5.25433, 0.0270972, 5.4153, -0.304951, 0.9
5.61307,-0.114352, 5.68137, -0.12084, 5.90368, 0.0465955, 5.91762, -0.276543, 5.43801, 0.0662694, 5.42287, -0.29991, 5.91003, 0.0429549, 5.89117, -0.322968, 5.41592, 0.019958, 5.42839, -0.301583, 0.5
5.74859,-0.10916, 5.80444, -0.0837158, 6.08364, 0.0576924, 5.91719, -0.272049, 5.43008, 0.0652425, 5.59486, -0.278147, 6.11276, 0.0554554, 5.91762, -0.276543, 5.43801, 0.0662694, 5.63322, -0.289725, 0.9
5.82791,-0.114143, 5.87231, -0.109782, 6.08422, 0.0569239, 6.14851, -0.277326, 5.66578, 0.0669079, 5.59592, -0.278574, 6.08364, 0.0576924, 6.11516, -0.287886, 5.63142, 0.0494052, 5.59486, -0.278147, 0.7
