0.401101,0.401101, 0.849952, 0.859502
0.401101,0.23875, 0.697151, 0.859502
0.1528,0.23875, 0.697151, 0.611201
0.1528,0.0859502, 0.544351, 0.601651
0.0764001,0.0859502, 0.534801, 0.525251
0.0764001,0.10505, 0.324701, 0.525251
0.1146,0.10505, 0.324701, 0.2292
0.1146,0.0764001, 0.191, 0.2292
0.0668501,0.0764001, 0.191, 0.18145
0.0764001,0.0573001, 0.1719, 0.18145
0.0477501,0.0573001, 0.1719, 0.1528
0.0477501,0.0382001, 0.1528, 0.1528
0.0191,0.0382001, 0.14325, 0.1337
0.0191,0.00955002, 0.12415, 0.1337
0.0573001,0.00955002, 0.12415, 0.0286501
0.0668501,0.1719, 0.14325, 0.0286501
0.23875,0.1719, 0.14325, 0.10505
0.2292,0.2483, 0.0955002, 0.10505
0.267401,0.2483, 0.0955002, 0.0764001
0.267401,0.267401, 0.0668501, 0.0764001
0.286501,0.267401, 0.0668501, 0.0477501
0.286501,0.296051, 0.0477501, 0.0477501
0.401101,0.305601, 0.0382001, 0.0286501
0.401101,0.286501, 0.14325, 0.0286501
0.1719,0.286501, 0.14325, 0.2483
0.191,0.1146, 0.315151, 0.25785
0.0859502,0.12415, 0.324701, 0.353351
0.0955002,0.0859502, 0.353351, 0.353351
0.0668501,0.0859502, 0.353351, 0.372451
0.0668501,0.0573001, 0.372451, 0.372451
0.0382001,0.0573001, 0.372451, 0.391551
0.0382001,0.0477501, 0.296051, 0.401101
0.14325,0.0573001, 0.296051, 0.2101
0.1528,0.23875, 0.1146, 0.20055
0.2483,0.23875, 0.1146, 0.0955002
0.2483,0.267401, 0.0859502, 0.0955002
0.276951,0.267401, 0.0859502, 0.0668501
0.276951,0.286501, 0.0668501, 0.0668501
0.296051,0.286501, 0.0668501, 0.0477501
0.296051,0.305601, 0.0382001, 0.0477501
0.391551,0.315151, 0.0382001, 0.0477501
0.382001,0.276951, 0.1528, 0.0382001
0.16235,0.276951, 0.1528, 0.267401
0.16235,0.10505, 0.334251, 0.267401
0.0859502,0.10505, 0.334251, 0.343801
0.0955002,0.0764001, 0.362901, 0.343801
0.0573001,0.0764001, 0.362901, 0.372451
0.0573001,0.0477501, 0.382001, 0.372451
0.0382001,0.0477501, 0.391551, 0.324701
0.0477501,0.1528, 0.2101, 0.315151
0.267401,0.1528, 0.20055, 0.0955002
0.267401,0.267401, 0.0955002, 0.0955002
0.305601,0.25785, 0.0955002, 0.0573001
0.305601,0.296051, 0.0668501, 0.0573001
0.324701,0.296051, 0.0668501, 0.0382001
0.324701,0.391551, 0.0477501, 0.0382001
0.296051,0.391551, 0.0477501, 0.14325
0.286501,0.16235, 0.276951, 0.1528
0.0955002,0.1719, 0.276951, 0.343801
0.0955002,0.0859502, 0.353351, 0.353351
0.0668501,0.0955002, 0.353351, 0.382001
0.0668501,0.0668501, 0.382001, 0.382001
0.0573001,0.0573001, 0.382001, 0.315151
0.0573001,0.1528, 0.2101, 0.315151
0.267401,0.16235, 0.2101, 0.0955002
0.267401,0.276951, 0.0955002, 0.0955002
0.296051,0.276951, 0.0955002, 0.0668501
0.296051,0.324701, 0.0382001, 0.0668501
0.382001,0.334251, 0.0382001, 0.0573001
0.382001,0.267401, 0.1719, 0.0573001
0.1528,0.267401, 0.1719, 0.276951
0.1528,0.1146, 0.324701, 0.286501
0.0859502,0.12415, 0.334251, 0.353351
0.0955002,0.0859502, 0.362901, 0.353351
0.0668501,0.0859502, 0.362901, 0.382001
0.0668501,0.0573001, 0.382001, 0.382001
0.0382001,0.0573001, 0.382001, 0.401101
0.0382001,0.0573001, 0.296051, 0.401101
0.1528,0.0573001, 0.296051, 0.20055
0.1528,0.267401, 0.0859502, 0.20055
0.267401,0.276951, 0.0859502, 0.0859502
0.267401,0.296051, 0.0573001, 0.0859502
0.296051,0.296051, 0.0573001, 0.0477501
0.296051,0.315151, 0.0382001, 0.0477501
0.506151,0.324701, 0.0286501, 0.0477501
0.506151,0.620751, 0.16235, 0.0477501
0.735351,0.620751, 0.16235, 0.267401
0.735351,0.620751, 0.382001, 0.276951
0.735351,0.639851, 0.382001, 0.534801
0.735351,0.620751, 0.678051, 0.534801
0.620751,0.620751, 0.678051, 0.639851
0.611201,0.477501, 0.744901, 0.639851
