0.428424,-0.0487989, 0.399856, -0.0469291, 0.710904, 0.0705622, 0.606697, -0.17209, 0.117008, 0.0819208, 0.207345, -0.179419, 0.642851, 0.0656537, 0.631605, -0.185626, 0.149384, 0.0977432, 0.125335, -0.157581, 0.1,0.266914, 0.0201013
0.506235,-0.0550345, 0.521487, -0.0542974, 0.694875, 0.0731502, 0.793828, -0.18916, 0.296015, 0.0696532, 0.191302, -0.181893, 0.731555, 0.0573649, 0.793435, -0.190059, 0.319062, 0.0924827, 0.2129, -0.163162, 0.5,0.39858, 0.308108
0.622693,-0.0621808, 0.630977, -0.0623068, 0.938357, 0.0614664, 0.789002, -0.189263, 0.292487, 0.0683383, 0.441362, -0.191364, 1.01441, 0.047536, 0.816822, -0.199828, 0.333338, 0.0813716, 0.496463, -0.177979, 0.6,0.500726, 0.550193
0.78106,-0.0697974, 0.789449, -0.0719663, 0.930757, 0.0579717, 1.12934, -0.200257, 0.630958, 0.0527565, 0.435746, -0.205, 0.944379, 0.0483755, 1.14885, -0.217694, 0.667687, 0.0683259, 0.426794, -0.178611, 0.9,0.714458, 0.707381
1.02584,-0.0721753, 1.0013, -0.0847178, 1.39546, 0.065418, 1.14005, -0.21136, 0.636362, 0.0534438, 0.900137, -0.19761, 1.41954, 0.021524, 1.14073, -0.219067, 0.659257, 0.0678529, 0.907732, -0.20832, 0.5,0.781467, 0.817376
1.2107,-0.0668362, 1.21697, -0.0858296, 1.38741, 0.0707056, 1.54019, -0.196399, 1.0408, 0.066817, 0.892171, -0.195717, 1.40813, 0.0337709, 1.5928, -0.250483, 1.10968, 0.0512807, 0.891744, -0.189898, 0.5,0.540389, 0.575761
1.34612,-0.0777113, 1.35097, -0.0771926, 1.66859, 0.0447962, 1.5209, -0.202977, 1.02381, 0.0556873, 1.17501, -0.206809, 1.72914, 0.0271201, 1.50692, -0.22147, 1.02403, 0.0759728, 1.21532, -0.20161, 0.9,0.559766, 0.578978
1.49756,-0.0945081, 1.53144, -0.0914018, 1.64493, 0.0350008, 1.84831, -0.235799, 1.35015, 0.021966, 1.15365, -0.218333, 1.71168, 0.0192899, 1.90196, -0.24381, 1.42551, 0.0514826, 1.19901, -0.195712, 0.5,0.687478, 0.742917
1.69949,-0.115459, 1.6772, -0.108205, 2.03774, 0.00247364, 1.86323, -0.250381, 1.36615, 0.0119257, 1.5394, -0.250095, 2.12167, -0.00712626, 1.8905, -0.255415, 1.40986, 0.0357801, 1.6122, -0.22207, 0.6,0.565782, 0.602777
1.85002,-0.117072, 1.84679, -0.126395, 2.01821, 0.00310036, 2.17351, -0.250142, 1.67396, 0.0131041, 1.5217, -0.253674, 2.08971, -0.0182233, 2.20195, -0.279899, 1.7269, 0.020735, 1.57316, -0.232169, 0.8,0.587324, 0.615569
2.0402,-0.116334, 2.0315, -0.131962, 2.38657, 0.0150116, 2.18961, -0.249978, 1.69194, 0.0119552, 1.89459, -0.244255, 2.44398, -0.0377202, 2.21565, -0.268856, 1.73863, 0.0256239, 1.92856, -0.254342, 0.5,0.677646, 0.705423
2.20855,-0.120518, 2.22453, -0.131337, 2.37488, 0.0106075, 2.55447, -0.254199, 2.05708, 0.00535689, 1.88161, -0.255741, 2.41071, -0.0203974, 2.59769, -0.296327, 2.12316, 0.00539825, 1.8936, -0.235705, 0.6,0.612096, 0.592144
2.37844,-0.134845, 2.38052, -0.134897, 2.71498, -0.0116072, 2.53791, -0.269783, 2.03823, -0.00323908, 2.2084, -0.274643, 2.77707, -0.036196, 2.55418, -0.281709, 2.07688, 0.0187462, 2.26433, -0.261327, 0.8,0.617231, 0.65837
2.56532,-0.154046, 2.56358, -0.14971, 2.70943, -0.0248101, 2.93145, -0.298662, 2.43344, -0.0470025, 2.20582, -0.287149, 2.72367, -0.0348754, 2.94232, -0.312162, 2.46738, -0.00319051, 2.19904, -0.252759, 0.5,0.785939, 0.695343
2.80687,-0.172567, 2.76422, -0.170641, 3.13398, -0.0515326, 2.98435, -0.31744, 2.48553, -0.0573316, 2.63847, -0.31012, 3.20687, -0.0663302, 2.95325, -0.318941, 2.47584, -0.0269034, 2.68281, -0.285474, 0.5,0.497837, 0.600557
2.91391,-0.16779, 2.92657, -0.182444, 3.10346, -0.0516482, 3.21384, -0.302766, 2.7093, -0.0385477, 2.61036, -0.306258, 3.11166, -0.0701526, 3.24157, -0.346689, 2.76653, -0.045727, 2.58729, -0.285107, 0.5,0.436917, 0.439533
3.01338,-0.167431, 3.03834, -0.178804, 3.33333, -0.0359964, 3.19599, -0.305093, 2.69121, -0.0413787, 2.83523, -0.292788, 3.39119, -0.0911984, 3.19401, -0.325716, 2.71696, -0.0236993, 2.87688, -0.300697, 0.5,0.490805, 0.481788
3.16726,-0.164915, 3.15122, -0.179626, 3.34655, -0.0363929, 3.48864, -0.294569, 2.98513, -0.030602, 2.85046, -0.295488, 3.38008, -0.0695361, 3.52037, -0.349611, 3.04081, -0.0419618, 2.8592, -0.279328, 0.5,0.479142, 0.518827
3.30463,-0.170231, 3.29997, -0.177008, 3.62721, -0.0387446, 3.48266, -0.305863, 2.97887, -0.044481, 3.12744, -0.298785, 3.64632, -0.0843964, 3.48425, -0.324998, 3.00711, -0.0239399, 3.12911, -0.298646, 0.4,0.480614, 0.471098
