0.372451,0.372451, 0.821302, 0.830852
0.372451,0.2292, 0.687601, 0.821302
0.1528,0.2292, 0.687601, 0.601651
0.1528,0.0764001, 0.534801, 0.601651
0.0668501,0.0764001, 0.534801, 0.525251
0.0668501,0.0859502, 0.343801, 0.515701
0.16235,0.0917076, 0.343801, 0.2483
0.1719,0.12415, 0.1719, 0.2483
0.0859502,0.1146, 0.16235, 0.12415
0.0859502,0.0764001, 0.12415, 0.12415
0.0573001,0.0859502, 0.12415, 0.0955002
0.0573001,0.0573001, 0.10505, 0.0955002
0.0382001,0.0573001, 0.10505, 0.0764001
0.0382001,0.0286501, 0.0764001, 0.0764001
0.0382001,0.0191, 0.0764001, 0.0668501
0.0382001,0.0477501, 0.0573001, 0.0573001
0.0573001,0.0382001, 0.0668501, 0.16235
0.0573001,0.0573001, 0.16235, 0.16235
0.0382001,0.0477501, 0.16235, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
0.0382001,0.00955002, 0.10505, 0.12415
