1674827466.5,0.1,0.0,0.0,965.250534579,91.7408604033,0.0270150060317,965.28572688,91.4946701203,0.0263837129056,964.731764541,91.6498200572,0.0263708981134,964.7856214,91.3995130877,0.0263575834269,965.023235105,91.5725998192,0.338504989673,0.064465135224,0.00347031571297,-0.0299868035364,0.984083098284,-0.177708462901,0.000397347598587,0.177706463604,0.984078832519,0.00304371177005,-0.00093191470109,-0.00292465407239,0.999995288956,True,False
1674827466.79,0.1,0.0,0.0,965.252007939,91.7403527092,0.0263658148168,965.336093643,91.494759684,0.0454887882872,964.77613645,91.6607304248,0.0435518234157,964.787082059,91.3995054421,0.0264494151004,965.045489324,91.57536044,0.339282592309,0.105359054179,-0.00905459895221,-0.00225827794117,0.983925167886,-0.178568392108,0.00214320812437,0.178576310884,0.983916365679,-0.00436881442706,-0.00132860538097,0.00468131266891,0.99998815999,False,True
1674827467.11,0.1,0.0,0.0,965.314104795,91.7437846415,0.0264764167596,965.335129321,91.4998960548,0.0264306034075,964.781884286,91.6527925909,0.0264304563519,964.849147938,91.4069794744,0.0264295422472,965.074623494,91.5766091864,0.338014643561,0.0958656320442,0.0187829829656,-0.00165800299105,0.983999669008,-0.178165635121,0.00128757656787,0.178159564983,0.983994039543,0.00385999335593,-0.00195468583606,-0.00356883810339,0.999991721265,True,False
1674827467.38,0.1,0.0,0.0,965.315790319,91.7441554566,0.0263830416446,965.382848931,91.5066997114,0.0284804642107,964.828211101,91.6621614512,0.027312487486,964.850953323,91.4073754491,0.0263730027545,965.096816845,91.5814015964,0.338524739863,0.100562008248,0.0142772389846,-0.0279754453715,0.983995607035,-0.178147587362,0.00401029339287,0.178165484766,0.983989488971,-0.00466322118094,-0.00311534494355,0.00530308502307,0.999981085779,False,True
1674827467.7,0.1,0.0,0.0,965.361935467,91.7520020142,0.0264747777621,965.383035551,91.5086601367,0.0264268050135,964.830501329,91.661271772,0.0264249962271,964.898379786,91.418181583,0.026425019148,965.123380748,91.5855210333,0.337976854539,0.0997536694401,0.0231316202635,-0.0169909799441,0.984019746946,-0.178056896786,0.000937618287159,0.178053449999,0.984016336266,0.00296966410252,-0.00145140088634,-0.00275526194786,0.999995150972,True,False
1674827467.97,0.1,0.0,0.0,965.363690621,91.7523884928,0.0264360730171,965.430849299,91.5173542011,0.026271160606,964.87805778,91.6695496598,0.0262442843729,964.900271739,91.418576983,0.0264326637063,965.14667449,91.5904781247,0.338280116568,0.103503092748,0.0115915843409,-0.0389768556903,0.984011262269,-0.178076284284,0.00326691042727,0.178087446682,0.984008369936,-0.00351983377598,-0.00258786828415,0.00404535181341,0.999988468967,False,True
1674827468.25,0.1,0.0,0.0,965.414144632,91.7678813208,0.0383441585159,965.432373236,91.5176160031,0.026379356582,964.879992518,91.6698879498,0.0263774323252,964.948129538,91.4196998071,0.0366662276584,965.170703475,91.593800793,0.338963604579,0.0924333556018,0.022553768798,-0.0130881470631,0.984137454368,-0.177381527072,0.00304380753721,0.177363199437,0.984130108694,0.00549769477942,-0.00397069213779,-0.00487062790184,0.999980255099,True,False
1674827468.57,0.1,0.0,0.0,965.414122321,91.7623608247,0.0264287721414,965.4806239,91.5266107459,0.0264748047067,964.927857802,91.6788553464,0.0264315380484,964.949963032,91.4263170003,0.0264300143324,965.198676726,91.5999068928,0.337901453102,0.0992056037781,0.0130956132016,0.00420165691162,0.98408760506,-0.177666123512,0.00251676840526,0.177675108086,0.984081217545,-0.00396399309478,-0.00177243722975,0.00434808356955,0.999988976257,False,True
1674827468.85,0.1,0.0,0.0,965.462012454,91.7712601624,0.0264774819829,965.482469465,91.5269124311,0.0264260820776,964.92980302,91.679127183,0.0264258803983,964.997689657,91.4350668967,0.0264281221416,965.223040652,91.603606325,0.337856181535,0.0997863395745,0.0234491994459,-0.0123623265383,0.983989407638,-0.178224209128,0.000988401195935,0.17821736555,0.983978874581,0.00491375573986,-0.00184831612699,-0.0046589333425,0.999987438955,True,False
1674827469.12,0.1,0.0,0.0,965.463829794,91.7716276117,0.0264282103613,965.529861605,91.5355517784,0.0264526264904,964.977510512,91.6877009374,0.026428126009,964.999599045,91.4354871811,0.0264249575593,965.246887189,91.6086614199,0.338030623953,0.103559292995,0.0122725100955,-0.0274073283453,0.984036085665,-0.177947431393,0.00277376460836,0.177957087238,0.984031127721,-0.00374363161467,-0.00206330108568,0.00417747967066,0.999989145667,False,True
