0.502115,0.0380381, 0.499734, 0.0385305, 0.747499, 0.160981, 0.732042, -0.100548, 0.242406, 0.17295, 0.247982, -0.0840861, 0.751444, 0.147757, 0.723614, -0.110879, 0.247916, 0.186624, 0.230459, -0.0687742, 0.1,0.0395544, 0.0205886
0.526409,0.0372056, 0.529472, 0.0364723, 0.744726, 0.163062, 0.784014, -0.0967539, 0.285847, 0.167469, 0.246544, -0.0870705, 0.751773, 0.149082, 0.780815, -0.116054, 0.307386, 0.184288, 0.236739, -0.0718999, 0.5,0.181051, 0.21241
0.580168,0.0325957, 0.609296, 0.0322222, 0.87102, 0.162653, 0.746507, -0.0978921, 0.247633, 0.16653, 0.370484, -0.094526, 0.927952, 0.138395, 0.770236, -0.112909, 0.286809, 0.182339, 0.415431, -0.0804668, 0.5,0.429125, 0.482095
0.699957,0.0204377, 0.717592, 0.0240795, 0.844274, 0.149206, 1.02847, -0.112067, 0.530532, 0.145164, 0.346121, -0.102908, 0.90844, 0.136241, 1.06956, -0.130983, 0.588739, 0.164569, 0.392423, -0.0817597, 0.5,0.627424, 0.553165
0.922889,0.00717787, 0.877609, 0.00965742, 1.26235, 0.140615, 1.06591, -0.124158, 0.573005, 0.134295, 0.766632, -0.120794, 1.30709, 0.113155, 1.02691, -0.131369, 0.543593, 0.159503, 0.794691, -0.108594, 0.8,0.622114, 0.668528
1.08207,-0.0014496, 1.10415, -0.00386079, 1.2322, 0.13265, 1.41995, -0.137336, 0.921686, 0.126061, 0.737119, -0.126949, 1.12171, 0.128354, 1.45409, -0.156353, 0.977763, 0.131634, 0.604709, -0.102023, 0.5,0.639947, 0.693787
1.24522,-0.0208451, 1.24334, -0.0111805, 1.56251, 0.100113, 1.4187, -0.152678, 0.922815, 0.108937, 1.06332, -0.15305, 1.63691, 0.0994254, 1.42802, -0.153527, 0.943504, 0.131312, 1.12758, -0.131942, 0.5,0.477344, 0.537957
1.38248,-0.0300243, 1.37945, -0.0289373, 1.55311, 0.0944621, 1.70802, -0.160945, 1.2038, 0.0935393, 1.05649, -0.161031, 1.58924, 0.0854338, 1.7123, -0.174994, 1.23324, 0.116551, 1.0734, -0.137165, 0.7,0.592498, 0.525553
1.54415,-0.0371553, 1.55834, -0.0411421, 1.88301, 0.0937019, 1.69012, -0.168483, 1.18802, 0.0892288, 1.38469, -0.168018, 1.96185, 0.0630218, 1.72646, -0.177682, 1.24083, 0.108104, 1.45013, -0.160534, 0.5,0.627849, 0.661828
1.72277,-0.04677, 1.70955, -0.0476239, 1.88501, 0.0849195, 2.05484, -0.181367, 1.55439, 0.076866, 1.38865, -0.177892, 1.923, 0.0680444, 2.0848, -0.200564, 1.60116, 0.0899384, 1.40402, -0.155313, 0.5,0.574939, 0.539844
1.87726,-0.0616505, 1.8735, -0.0564308, 2.20038, 0.0679476, 2.05079, -0.191564, 1.55254, 0.0639522, 1.69548, -0.193223, 2.25892, 0.0513509, 2.06326, -0.199045, 1.5785, 0.086906, 1.74666, -0.179424, 0.7,0.524042, 0.569483
2.0237,-0.0692735, 2.03194, -0.0714608, 2.19598, 0.0602573, 2.33946, -0.204049, 1.83907, 0.0583227, 1.69326, -0.199036, 2.23406, 0.0445115, 2.38989, -0.221488, 1.90939, 0.0664085, 1.71284, -0.175633, 0.5,0.507376, 0.610014
2.15073,-0.0795617, 2.15842, -0.0782377, 2.47439, 0.0487708, 2.32639, -0.210457, 1.828, 0.0464527, 1.97586, -0.207772, 2.52908, 0.0273761, 2.35092, -0.220572, 1.86822, 0.0658867, 2.01103, -0.198382, 0.5,0.510604, 0.505269
2.3052,-0.088839, 2.2951, -0.0891936, 2.47837, 0.041678, 2.62202, -0.22462, 2.12548, 0.0373377, 1.98344, -0.21941, 2.50412, 0.0253671, 2.6391, -0.241823, 2.15959, 0.0488199, 1.98785, -0.194975, 0.5,0.552676, 0.510555
2.45304,-0.0988464, 2.45449, -0.0993223, 2.78064, 0.03157, 2.62937, -0.236205, 2.13382, 0.0292834, 2.28125, -0.226706, 2.8359, 0.005909, 2.62786, -0.242163, 2.14758, 0.0482292, 2.32375, -0.220217, 0.5,0.503971, 0.527503
2.58418,-0.102822, 2.58905, -0.10878, 2.76386, 0.0282929, 2.90907, -0.233223, 2.40833, 0.0220529, 2.26798, -0.234365, 2.76445, 0.0103538, 2.91463, -0.268643, 2.43952, 0.0313845, 2.24537, -0.213474, 0.4,0.511544, 0.466968
2.68455,-0.112873, 2.7176, -0.112755, 3.0085, 0.0190112, 2.86406, -0.246607, 2.36649, 0.0134526, 2.50866, -0.241812, 3.07466, -0.0113013, 2.91761, -0.261876, 2.43693, 0.030501, 2.56076, -0.236839, 0.4,0.490055, 0.426771
2.85009,-0.130596, 2.81106, -0.122474, 3.056, 0.00567874, 3.15204, -0.271972, 2.65606, -0.0166786, 2.5604, -0.261324, 3.01888, -0.00521692, 3.17653, -0.284087, 2.69976, 0.0121951, 2.49911, -0.23158, 0.3,0.308948, 0.385821
2.89787,-0.150645, 2.91944, -0.136261, 3.14909, -0.0396374, 3.16187, -0.287483, 2.66592, -0.024087, 2.64505, -0.291285, 3.24455, -0.0223308, 3.11954, -0.285808, 2.64201, 0.0146409, 2.7288, -0.246996, 0.4,-0.0856839, 0.289914
2.87771,-0.142778, 2.89545, -0.150446, 3.16122, -0.0305371, 3.11141, -0.274855, 2.61522, -0.0128841, 2.65631, -0.283609, 3.15336, -0.0455604, 3.10155, -0.29118, 2.62893, 0.0122785, 2.63124, -0.257879, 0.3,-0.091884, 0.191233
2.85631,-0.131404, 2.90033, -0.144566, 3.09572, -0.0036732, 3.10624, -0.267892, 2.61061, -0.00299582, 2.59535, -0.257562, 3.12889, -0.0443768, 3.09591, -0.289687, 2.61733, 0.0126359, 2.60918, -0.258277, 0.4,-0.0293454, 0.256884
2.84915,-0.127501, 2.88615, -0.133631, 3.09262, -0.00127289, 3.08906, -0.258806, 2.59206, -0.00303812, 2.59399, -0.257277, 3.09724, -0.022399, 3.14227, -0.291159, 2.66766, 0.0096684, 2.57972, -0.240472, 0.4,-0.00751986, 0.33953
2.84439,-0.128439, 2.87907, -0.129747, 3.08749, -0.00173403, 3.08836, -0.262855, 2.59305, -0.00435368, 2.5879, -0.258413, 3.15365, -0.02632, 3.07465, -0.279719, 2.59685, 0.014611, 2.63725, -0.244155, 0.3,-0.026079, 0.303858
2.84326,-0.12657, 2.86172, -0.129722, 3.08584, 0.000647202, 3.08577, -0.254989, 2.587, -0.00188524, 2.58689, -0.256186, 3.09115, -0.0199889, 3.1063, -0.282255, 2.63137, 0.0116026, 2.57184, -0.238002, 0.3,0.00847626, 0.23604
