0.419464,-0.0213492, 0.425075, -0.0209349, 0.660507, 0.0948545, 0.661284, -0.149504, 0.166879, 0.113618, 0.160033, -0.152719, 0.653602, 0.0924944, 0.653424, -0.153143, 0.170762, 0.131656, 0.137796, -0.131143, 0.1,-0.0174859, 0.0206381
0.432029,-0.0274737, 0.439419, -0.0223494, 0.645999, 0.094305, 0.68824, -0.160631, 0.192362, 0.0918799, 0.147245, -0.156287, 0.664007, 0.0913329, 0.666499, -0.154222, 0.185177, 0.132279, 0.151313, -0.132861, 0.5,0.249611, 0.188401
0.506567,-0.0268344, 0.537076, -0.0328196, 0.811319, 0.101015, 0.660901, -0.155298, 0.166765, 0.0973483, 0.314423, -0.157389, 0.885616, 0.0789352, 0.693489, -0.165272, 0.205905, 0.111066, 0.374658, -0.145909, 0.5,0.497639, 0.524395
0.645272,-0.033769, 0.662891, -0.0348036, 0.794969, 0.0934593, 0.985356, -0.164245, 0.486613, 0.0885173, 0.299959, -0.164242, 0.824065, 0.084497, 1.023, -0.181322, 0.542558, 0.0964966, 0.310615, -0.14616, 0.6,0.629568, 0.595965
0.855515,-0.0508464, 0.815624, -0.042982, 1.20535, 0.0733484, 0.985779, -0.18177, 0.486971, 0.0782401, 0.70994, -0.18278, 1.20658, 0.0636524, 0.924917, -0.180033, 0.438974, 0.104825, 0.69843, -0.167245, 0.2,0.736877, 0.527425
1.05895,-0.0650265, 1.03335, -0.0610108, 1.19295, 0.0660157, 1.41948, -0.204215, 0.914912, 0.0502961, 0.69979, -0.195711, 1.22837, 0.0556028, 1.38954, -0.209273, 0.907096, 0.0807757, 0.71354, -0.170949, 0.5,0.765843, 0.412412
1.23957,-0.0803854, 1.24283, -0.0755005, 1.57558, 0.0488826, 1.41259, -0.217581, 0.912818, 0.0453304, 1.08127, -0.207509, 1.66381, 0.0371876, 1.42543, -0.216933, 0.937983, 0.0672411, 1.15682, -0.196517, 0.5,0.555775, 0.563902
1.39704,-0.0817888, 1.38205, -0.0881428, 1.57544, 0.0489996, 1.70468, -0.215409, 1.20484, 0.0463114, 1.08412, -0.211416, 1.62153, 0.0301718, 1.75373, -0.241883, 1.27058, 0.0495213, 1.112, -0.196683, 0.7,0.465511, 0.528896
1.52855,-0.0871619, 1.53172, -0.0896618, 1.85162, 0.0480567, 1.69356, -0.219264, 1.19571, 0.0374671, 1.35493, -0.214019, 1.91001, 0.0173593, 1.71899, -0.23219, 1.23305, 0.0520211, 1.40448, -0.214779, 0.5,0.556545, 0.589894
1.67101,-0.0931513, 1.68293, -0.0960355, 1.84605, 0.044293, 1.99975, -0.227287, 1.50154, 0.0297454, 1.35589, -0.223151, 1.88433, 0.0231932, 2.05863, -0.252328, 1.57711, 0.0333581, 1.36978, -0.207705, 0.5,0.503735, 0.539759
1.84755,-0.111893, 1.79685, -0.100946, 2.17051, 0.0149487, 2.00974, -0.244655, 1.51245, 0.0150647, 1.67275, -0.247724, 2.16613, 0.0117036, 1.98058, -0.2484, 1.49711, 0.0424312, 1.66016, -0.225028, 0.2,0.609571, 0.405716
2.04269,-0.132379, 2.00954, -0.122728, 2.15719, -0.00249155, 2.39366, -0.272762, 1.8924, -0.0169879, 1.66212, -0.263997, 2.19677, -0.00856536, 2.35799, -0.274968, 1.88023, 0.0188756, 1.68316, -0.227174, 0.9,0.796981, 0.508964
2.16341,-0.142453, 2.26278, -0.146439, 2.50725, -0.0131766, 2.3326, -0.275669, 1.83532, -0.0190506, 2.0042, -0.268657, 2.69744, -0.0364488, 2.37692, -0.283981, 1.89393, 0.00425183, 2.18659, -0.265444, 0.5,0.594593, 0.826459
2.35244,-0.142905, 2.3108, -0.151737, 2.55262, -0.00809719, 2.67392, -0.262387, 2.16939, -0.0105899, 2.05147, -0.273639, 2.5599, -0.0339629, 2.7261, -0.307112, 2.24511, -0.0218417, 2.03845, -0.261909, 0.5,0.452616, 0.477656
2.4866,-0.150128, 2.47848, -0.151256, 2.80276, -0.0171338, 2.68122, -0.276791, 2.17641, -0.0171321, 2.3028, -0.275773, 2.83009, -0.0467593, 2.67062, -0.291942, 2.18326, -0.00548635, 2.31213, -0.278329, 0.5,0.439347, 0.465593
2.61885,-0.158239, 2.61635, -0.158764, 2.79682, -0.0247691, 2.94071, -0.290062, 2.43894, -0.0285459, 2.30006, -0.290516, 2.81192, -0.0433859, 2.94335, -0.312488, 2.45697, -0.0200808, 2.29446, -0.269332, 0.5,0.50733, 0.493468
2.74992,-0.169988, 2.76004, -0.167999, 3.07292, -0.0348526, 2.92415, -0.30293, 2.42448, -0.0406894, 2.57254, -0.303016, 3.12143, -0.0626407, 2.94162, -0.313602, 2.45763, -0.0212435, 2.60756, -0.293499, 0.4,0.487907, 0.49509
2.88959,-0.179302, 2.8748, -0.178559, 3.07917, -0.0461401, 3.20695, -0.318454, 2.70566, -0.0559815, 2.58243, -0.315293, 3.08449, -0.0617106, 3.20617, -0.335383, 2.72578, -0.0393864, 2.56803, -0.290588, 0.3,0.464753, 0.38591
