0.315502,-0.0270585, 0.312262, -0.0254099, 0.557496, 0.0992974, 0.55331, -0.159056, 0.0527239, 0.100364, 0.0566123, -0.152168, 0.554912, 0.101444, 0.556666, -0.15754, 0.0526048, 0.0957931, 0.0583664, -0.160311, 0.1,0.0282708, 0.0197171
0.340147,-0.0249473, 0.337028, -0.0268946, 0.54144, 0.100028, 0.602083, -0.156861, 0.0986203, 0.102216, 0.04209, -0.154007, 0.556722, 0.102161, 0.609897, -0.158058, 0.107, 0.0967824, 0.0563837, -0.158254, 0.5,0.245401, 0.20766
0.441109,-0.0191604, 0.43769, -0.0244426, 0.75261, 0.10883, 0.588712, -0.147371, 0.0880304, 0.108712, 0.253821, -0.150098, 0.769475, 0.102329, 0.607806, -0.154811, 0.105461, 0.0989744, 0.271704, -0.154722, 0.5,0.529202, 0.511839
0.565678,-0.019128, 0.60231, -0.0186911, 0.714146, 0.110528, 0.905092, -0.154262, 0.402769, 0.100295, 0.21641, -0.149059, 0.764823, 0.107705, 0.962375, -0.146031, 0.46126, 0.108821, 0.264034, -0.148661, 0.5,0.653448, 0.580123
0.769211,-0.0241099, 0.736552, -0.0185314, 1.09693, 0.0942452, 0.939478, -0.153661, 0.434279, 0.107173, 0.595068, -0.166165, 1.15359, 0.116439, 0.903868, -0.148136, 0.403162, 0.108675, 0.657295, -0.145904, 0.5,0.514912, 0.565536
0.88864,-0.0202821, 0.912251, -0.0233101, 1.04879, 0.109115, 1.1656, -0.155975, 0.663748, 0.106503, 0.546476, -0.150591, 1.11098, 0.102493, 1.24223, -0.142031, 0.736479, 0.118525, 0.608423, -0.153539, 0.6,0.538914, 0.508064
1.10073,-0.0133117, 1.03048, -0.0201507, 1.43816, 0.111875, 1.26455, -0.147258, 0.762956, 0.114017, 0.94078, -0.143507, 1.46857, 0.111454, 1.24725, -0.14657, 0.743775, 0.109626, 0.969694, -0.148503, 0.6,0.569593, 0.605678
1.23718,-0.00265369, 1.26508, -0.0132446, 1.41539, 0.125448, 1.56274, -0.137479, 1.06301, 0.11994, 0.915976, -0.137719, 1.40284, 0.117189, 1.6049, -0.14341, 1.10239, 0.116541, 0.900177, -0.144198, 0.5,0.54064, 0.582814
1.41177,0.00632261, 1.38694, -0.00235566, 1.73327, 0.13805, 1.58293, -0.131656, 1.08518, 0.129279, 1.23421, -0.123833, 1.76227, 0.127363, 1.57395, -0.136265, 1.07366, 0.123015, 1.26273, -0.136596, 0.7,0.524632, 0.568776
1.553,0.0118288, 1.56464, 0.00675781, 1.72934, 0.142283, 1.87707, -0.128087, 1.3772, 0.136921, 1.23203, -0.119238, 1.73082, 0.132579, 1.92361, -0.132632, 1.42515, 0.127313, 1.23056, -0.125418, 0.5,0.492842, 0.618345
1.66401,0.00684698, 1.7377, 0.00725047, 1.9583, 0.129401, 1.8748, -0.130992, 1.37347, 0.13679, 1.46413, -0.131033, 2.08359, 0.133584, 1.92361, -0.132632, 1.42515, 0.127313, 1.58334, -0.124414, 0.6,0.262702, 0.581958
1.72052,0.00963778, 1.74701, 0.00697227, 1.92602, 0.136232, 2.00295, -0.13075, 1.5047, 0.13823, 1.43597, -0.127026, 1.95189, 0.135639, 2.03925, -0.122784, 1.53766, 0.144021, 1.45037, -0.122386, 0.3,0.309837, 0.404258
1.83455,0.0176389, 1.81246, 0.00969941, 2.12875, 0.14759, 2.02762, -0.121641, 1.52954, 0.142599, 1.6311, -0.115996, 2.15434, 0.141149, 2.0408, -0.121172, 1.53909, 0.14198, 1.66378, -0.121873, 0.5,0.331233, 0.373988
1.92218,0.0263752, 1.94227, 0.0171774, 2.11394, 0.154611, 2.22134, -0.100862, 1.72003, 0.15515, 1.61869, -0.110815, 2.13114, 0.145262, 2.26629, -0.121765, 1.76931, 0.144641, 1.63025, -0.114393, 0.6,0.429062, 0.51173
2.07078,0.0357913, 2.07205, 0.0252782, 2.36396, 0.167211, 2.17448, -0.100999, 1.67311, 0.160438, 1.87626, -0.103947, 2.43151, 0.14903, 2.21363, -0.107317, 1.71428, 0.156735, 1.93326, -0.112022, 0.9,0.701452, 0.693088
