0.360454,0.0295366, 0.360653, 0.0307438, 0.606703, 0.156219, 0.599907, -0.101355, 0.102264, 0.155545, 0.105188, -0.0967363, 0.622803, 0.132588, 0.583014, -0.119991, 0.112128, 0.183447, 0.0980514, -0.0650032, 0.1,0.0273786, 0.0211421
0.378607,0.0300225, 0.38407, 0.0272195, 0.59387, 0.158881, 0.63738, -0.102291, 0.138172, 0.157878, 0.0926911, -0.0937316, 0.615917, 0.135693, 0.635438, -0.125641, 0.16547, 0.178389, 0.0914444, -0.0681041, 0.5,0.231691, 0.207285
0.452693,0.0264665, 0.473318, 0.0203458, 0.766251, 0.154307, 0.60629, -0.10062, 0.109321, 0.156662, 0.264233, -0.0967122, 0.82069, 0.115508, 0.630953, -0.123229, 0.1597, 0.178066, 0.296404, -0.0859621, 0.5,0.473532, 0.506279
0.609537,0.0130581, 0.598821, 0.0115751, 0.762128, 0.143368, 0.946181, -0.122951, 0.445682, 0.131087, 0.261214, -0.110476, 0.779798, 0.122694, 0.92539, -0.15044, 0.456573, 0.155167, 0.254535, -0.0796535, 0.4,0.633751, 0.529802
0.784722,0.000686286, 0.768349, -0.00267605, 1.09751, 0.128214, 0.967471, -0.13124, 0.47107, 0.126439, 0.596395, -0.12604, 1.17137, 0.0917978, 0.934196, -0.150648, 0.459507, 0.154132, 0.648426, -0.1119, 0.4,0.376623, 0.485382
0.870966,0.00342719, 0.877729, -0.00862418, 1.08288, 0.132265, 1.159, -0.126541, 0.66148, 0.134368, 0.584078, -0.125783, 1.1052, 0.0980678, 1.16448, -0.167183, 0.696778, 0.138694, 0.57937, -0.104418, 0.5,0.306809, 0.369517
0.966291,-0.00240735, 0.969638, -0.00660937, 1.26655, 0.12889, 1.14246, -0.129474, 0.644792, 0.127985, 0.76551, -0.133521, 1.30006, 0.0875206, 1.14975, -0.154442, 0.676001, 0.15038, 0.777762, -0.119446, 0.5,0.440289, 0.455591
1.07707,-0.0138872, 1.10265, -0.0163955, 1.2403, 0.118581, 1.40007, -0.154976, 0.900514, 0.107137, 0.740892, -0.142326, 1.29534, 0.0929118, 1.42968, -0.177428, 0.961518, 0.130554, 0.770923, -0.109475, 0.5,0.563761, 0.528227
1.25131,-0.0278754, 1.22711, -0.0295562, 1.58113, 0.0992057, 1.41618, -0.163243, 0.916063, 0.0958308, 1.08111, -0.161008, 1.63659, 0.0675402, 1.41974, -0.179416, 0.949398, 0.123223, 1.11333, -0.141474, 0.5,0.533617, 0.54874
1.3925,-0.0293332, 1.39755, -0.0435202, 1.56072, 0.0981832, 1.72641, -0.160506, 1.22595, 0.0950272, 1.06193, -0.161172, 1.59377, 0.0656777, 1.72654, -0.209429, 1.25812, 0.102817, 1.06575, -0.133838, 0.6,0.58566, 0.537074
1.5563,-0.0369246, 1.55746, -0.0466176, 1.88136, 0.0945423, 1.70589, -0.172354, 1.2071, 0.0887756, 1.38796, -0.168271, 1.94241, 0.0415892, 1.72004, -0.1954, 1.24973, 0.112563, 1.41948, -0.164684, 0.5,0.58924, 0.590825
1.72669,-0.0447805, 1.70908, -0.0532477, 1.90062, 0.0886275, 2.05928, -0.181966, 1.55981, 0.0766882, 1.41076, -0.17659, 1.9137, 0.0556193, 2.07351, -0.226703, 1.60603, 0.0872361, 1.39144, -0.148822, 0.5,0.543757, 0.525205
1.86572,-0.0626996, 1.87045, -0.0607232, 2.18662, 0.0524128, 2.05057, -0.200605, 1.55537, 0.0650464, 1.68671, -0.198836, 2.23303, 0.0349415, 2.04216, -0.214882, 1.57461, 0.097202, 1.71676, -0.174236, 0.6,0.472252, 0.535337
1.99811,-0.0723968, 2.02106, -0.0799994, 2.15953, 0.0511977, 2.33956, -0.210096, 1.8414, 0.0457375, 1.66182, -0.210886, 2.18174, 0.0319462, 2.34581, -0.245295, 1.88256, 0.073083, 1.6548, -0.169594, 1,0.63968, 0.691302
2.18349,-0.0787766, 2.20514, -0.0953183, 2.53303, 0.0571623, 2.323, -0.218695, 1.8244, 0.0443604, 2.03765, -0.210317, 2.62199, -0.00677484, 2.34588, -0.239579, 1.87838, 0.070444, 2.0984, -0.212896, 0.5,0.660684, 0.847474
2.37306,-0.0779666, 2.35058, -0.0975913, 2.55037, 0.0564392, 2.70465, -0.201721, 2.20153, 0.0556015, 2.05649, -0.213113, 2.58674, 0.0108371, 2.72289, -0.27534, 2.25791, 0.043479, 2.06339, -0.188775, 0.5,0.531415, 0.542545
2.49691,-0.0883405, 2.51279, -0.0940076, 2.81666, 0.0399811, 2.68642, -0.217456, 2.18434, 0.0442129, 2.32136, -0.221736, 2.85657, -0.00454823, 2.68973, -0.243951, 2.22083, 0.0672898, 2.33496, -0.216167, 0.5,0.464662, 0.483185
2.65933,-0.102178, 2.63073, -0.103418, 2.83652, 0.028648, 2.98142, -0.236872, 2.48477, 0.0227137, 2.3443, -0.236834, 2.82769, 0.0050856, 2.94943, -0.268922, 2.47914, 0.0461169, 2.30097, -0.201941, 0.5,0.506765, 0.485553
2.79245,-0.116652, 2.80196, -0.118744, 3.11316, 0.00617837, 2.9742, -0.24713, 2.47792, 0.0152496, 2.61343, -0.25188, 3.13982, -0.0231829, 2.94606, -0.264355, 2.47952, 0.0461461, 2.62016, -0.231141, 0.5,0.435015, 0.519006
2.8992,-0.12701, 2.91967, -0.131294, 3.0744, 0.00337347, 3.22522, -0.27169, 2.72638, -0.0138389, 2.57617, -0.255535, 3.11832, -0.0259579, 3.20015, -0.288848, 2.73688, 0.0285787, 2.58976, -0.22132, 0.4,0.556662, 0.448763
